quantity,discount,supplierID,productID,shipCountry,employeeName,orderDate,categoryName,sales_amount,categoryID,shipperName,productName,shipCity,customerID,orderID,supplierName,employeeID,unitPrice,customer_segment,_score,customerName
60,0,14,72,Venezuela,Janet Leverling,1997-08-20 00:00:00.000,Dairy Products,2088.0,4,Speedy Express,Mozzarella di Giovanni,I. de Margarita,LINOD,10638,Formaggi Fortini s.r.l.,3,34.80,Medium Value,2088.0,LINO-Delicateses
8,0,7,18,Norway,Robert King,1997-08-20 00:00:00.000,Seafood,500.0,8,Federal Shipping,Carnarvon Tigers,Stavern,SANTG,10639,Pavlova Ltd.,7,62.50,Low Value,500.0,Santé Gourmet
20,0.25,15,69,Germany,Margaret Peacock,1997-08-21 00:00:00.000,Dairy Products,540.0,4,Speedy Express,Gudbrandsdalsost,Stuttgart,WANDK,10640,Norske Meierier,4,36.00,Medium Value,540.0,Die Wandernde Kuh
15,0.25,7,70,Germany,Margaret Peacock,1997-08-21 00:00:00.000,Beverages,168.75,1,Speedy Express,Outback Lager,Stuttgart,WANDK,10640,Pavlova Ltd.,4,15.00,Medium Value,168.75,Die Wandernde Kuh
50,0,1,2,Venezuela,Margaret Peacock,1997-08-22 00:00:00.000,Beverages,950.0,1,United Package,Chang,San Cristóbal,HILAA,10641,Exotic Liquids,4,19.00,High Value,950.0,HILARION-Abastos
60,0,19,40,Venezuela,Margaret Peacock,1997-08-22 00:00:00.000,Seafood,1104.0,8,United Package,Boston Crab Meat,San Cristóbal,HILAA,10641,New England Seafood Cannery,4,18.40,High Value,1104.0,HILARION-Abastos
30,0.2,8,21,Denmark,Robert King,1997-08-22 00:00:00.000,Confections,240.0,3,Federal Shipping,Sir Rodney's Scones,Kobenhavn,SIMOB,10642,Specialty Biscuits Ltd.,7,10.00,High Value,240.0,Simons bistro
20,0.2,29,61,Denmark,Robert King,1997-08-22 00:00:00.000,Condiments,456.0,2,Federal Shipping,Sirop d'érable,Kobenhavn,SIMOB,10642,Forêts d'érables,7,28.50,High Value,456.0,Simons bistro
15,0.25,12,28,Germany,Michael Suyama,1997-08-25 00:00:00.000,Produce,513.0,7,Speedy Express,Rössle Sauerkraut,Berlin,ALFKI,10643,Plutzer Lebensmittelgroßmärkte AG,6,45.60,Low Value,513.0,Alfreds Futterkiste
21,0.25,18,39,Germany,Michael Suyama,1997-08-25 00:00:00.000,Beverages,283.5,1,Speedy Express,Chartreuse verte,Berlin,ALFKI,10643,Aux joyeux ecclésiastiques,6,18.00,Low Value,283.5,Alfreds Futterkiste
2,0.25,21,46,Germany,Michael Suyama,1997-08-25 00:00:00.000,Seafood,18.0,8,Speedy Express,Spegesild,Berlin,ALFKI,10643,Lyngbysild,6,12.00,Low Value,18.0,Alfreds Futterkiste
4,0.1,7,18,Brazil,Janet Leverling,1997-08-25 00:00:00.000,Seafood,225.0,8,United Package,Carnarvon Tigers,Resende,WELLI,10644,Pavlova Ltd.,3,62.50,Low Value,225.0,Wellington Importadora
20,0,20,43,Brazil,Janet Leverling,1997-08-25 00:00:00.000,Beverages,920.0,1,United Package,Ipoh Coffee,Resende,WELLI,10644,Leka Trading,3,46.00,Low Value,920.0,Wellington Importadora
21,0.1,21,46,Brazil,Janet Leverling,1997-08-25 00:00:00.000,Seafood,226.8,8,United Package,Spegesild,Resende,WELLI,10644,Lyngbysild,3,12.00,Low Value,226.8,Wellington Importadora
20,0,7,18,Brazil,Margaret Peacock,1997-08-26 00:00:00.000,Seafood,1250.0,8,Speedy Express,Carnarvon Tigers,Rio de Janeiro,HANAR,10645,Pavlova Ltd.,4,62.50,High Value,1250.0,Hanari Carnes
15,0,17,36,Brazil,Margaret Peacock,1997-08-26 00:00:00.000,Seafood,285.0,8,Speedy Express,Inlagd Sill,Rio de Janeiro,HANAR,10645,Svensk Sjöföda AB,4,19.00,High Value,285.0,Hanari Carnes
15,0.25,1,1,Ireland,Anne Dodsworth,1997-08-27 00:00:00.000,Beverages,202.5,1,Federal Shipping,Chai,Cork,HUNGO,10646,Exotic Liquids,9,18.00,High Value,202.5,Hungry Owl All-Night Grocers
18,0.25,4,10,Ireland,Anne Dodsworth,1997-08-27 00:00:00.000,Seafood,418.5,8,Federal Shipping,Ikura,Cork,HUNGO,10646,Tokyo Traders,9,31.00,High Value,418.5,Hungry Owl All-Night Grocers
30,0.25,15,71,Ireland,Anne Dodsworth,1997-08-27 00:00:00.000,Dairy Products,483.75,4,Federal Shipping,Flotemysost,Cork,HUNGO,10646,Norske Meierier,9,21.50,High Value,483.75,Hungry Owl All-Night Grocers
35,0.25,12,77,Ireland,Anne Dodsworth,1997-08-27 00:00:00.000,Condiments,341.25,2,Federal Shipping,Original Frankfurter grüne Soße,Cork,HUNGO,10646,Plutzer Lebensmittelgroßmärkte AG,9,13.00,High Value,341.25,Hungry Owl All-Night Grocers
30,0,8,19,Brazil,Margaret Peacock,1997-08-27 00:00:00.000,Confections,276.0,3,United Package,Teatime Chocolate Biscuits,Rio de Janeiro,QUEDE,10647,Specialty Biscuits Ltd.,4,9.20,Low Value,276.0,Que Delícia
20,0,18,39,Brazil,Margaret Peacock,1997-08-27 00:00:00.000,Beverages,360.0,1,United Package,Chartreuse verte,Rio de Janeiro,QUEDE,10647,Aux joyeux ecclésiastiques,4,18.00,Low Value,360.0,Que Delícia
15,0,9,22,Brazil,Steven Buchanan,1997-08-28 00:00:00.000,Grains/Cereals,315.0,5,United Package,Gustaf's Knäckebröd,Rio de Janeiro,RICAR,10648,PB Knäckebröd AB,5,21.00,Medium Value,315.0,Ricardo Adocicados
15,0.15,10,24,Brazil,Steven Buchanan,1997-08-28 00:00:00.000,Beverages,57.375,1,United Package,Guaraná Fantástica,Rio de Janeiro,RICAR,10648,Refrescos Americanas LTDA,5,4.50,Medium Value,57.375,Ricardo Adocicados
20,0,12,28,Belgium,Steven Buchanan,1997-08-28 00:00:00.000,Produce,912.0,7,Federal Shipping,Rössle Sauerkraut,Bruxelles,MAISD,10649,Plutzer Lebensmittelgroßmärkte AG,5,45.60,Medium Value,912.0,Maison Dewey
15,0,14,72,Belgium,Steven Buchanan,1997-08-28 00:00:00.000,Dairy Products,522.0,4,Federal Shipping,Mozzarella di Giovanni,Bruxelles,MAISD,10649,Formaggi Fortini s.r.l.,5,34.80,Medium Value,522.0,Maison Dewey
30,0,13,30,Brazil,Steven Buchanan,1997-08-29 00:00:00.000,Seafood,776.7,8,Federal Shipping,Nord-Ost Matjeshering,Sao Paulo,FAMIA,10650,Nord-Ost-Fisch Handelsgesellschaft mbH,5,25.89,Low Value,776.7,Familia Arquibaldo
25,0.05,24,53,Brazil,Steven Buchanan,1997-08-29 00:00:00.000,Meat/Poultry,778.9999999999999,6,Federal Shipping,Perth Pasties,Sao Paulo,FAMIA,10650,G'day Mate,5,32.80,Low Value,778.9999999999999,Familia Arquibaldo
30,0,25,54,Brazil,Steven Buchanan,1997-08-29 00:00:00.000,Meat/Poultry,223.5,6,Federal Shipping,Tourtière,Sao Paulo,FAMIA,10650,Ma Maison,5,7.45,Low Value,223.5,Familia Arquibaldo
12,0.25,8,19,Germany,Laura Callahan,1997-09-01 00:00:00.000,Confections,82.8,3,United Package,Teatime Chocolate Biscuits,Stuttgart,WANDK,10651,Specialty Biscuits Ltd.,8,9.20,Medium Value,82.8,Die Wandernde Kuh
20,0.25,9,22,Germany,Laura Callahan,1997-09-01 00:00:00.000,Grains/Cereals,315.0,5,United Package,Gustaf's Knäckebröd,Stuttgart,WANDK,10651,PB Knäckebröd AB,8,21.00,Medium Value,315.0,Die Wandernde Kuh
2,0.25,13,30,Brazil,Margaret Peacock,1997-09-01 00:00:00.000,Seafood,38.835,8,United Package,Nord-Ost Matjeshering,Campinas,GOURL,10652,Nord-Ost-Fisch Handelsgesellschaft mbH,4,25.89,Medium Value,38.835,Gourmet Lanchonetes
20,0,20,42,Brazil,Margaret Peacock,1997-09-01 00:00:00.000,Grains/Cereals,280.0,5,United Package,Singaporean Hokkien Fried Mee,Campinas,GOURL,10652,Leka Trading,4,14.00,Medium Value,280.0,Gourmet Lanchonetes
30,0.1,7,16,Germany,Nancy Davolio,1997-09-02 00:00:00.000,Confections,471.15000000000003,3,Speedy Express,Pavlova,München,FRANK,10653,Pavlova Ltd.,1,17.45,High Value,471.15000000000003,Frankenversand
20,0.1,28,60,Germany,Nancy Davolio,1997-09-02 00:00:00.000,Dairy Products,612.0,4,Speedy Express,Camembert Pierrot,München,FRANK,10653,Gai pâturage,1,34.00,High Value,612.0,Frankenversand
12,0.1,2,4,Sweden,Steven Buchanan,1997-09-02 00:00:00.000,Condiments,237.6,2,Speedy Express,Chef Anton's Cajun Seasoning,Luleå,BERGS,10654,New Orleans Cajun Delights,5,22.00,High Value,237.6,Berglunds snabbköp
20,0.1,18,39,Sweden,Steven Buchanan,1997-09-02 00:00:00.000,Beverages,324.0,1,Speedy Express,Chartreuse verte,Luleå,BERGS,10654,Aux joyeux ecclésiastiques,5,18.00,High Value,324.0,Berglunds snabbköp
6,0.1,25,54,Sweden,Steven Buchanan,1997-09-02 00:00:00.000,Meat/Poultry,40.230000000000004,6,Speedy Express,Tourtière,Luleå,BERGS,10654,Ma Maison,5,7.45,High Value,40.230000000000004,Berglunds snabbköp
20,0.2,19,41,Italy,Nancy Davolio,1997-09-03 00:00:00.000,Seafood,154.4,8,United Package,Jack's New England Clam Chowder,Reggio Emilia,REGGC,10655,New England Seafood Cannery,1,9.65,Medium Value,154.4,Reggiani Caseifici
3,0.1,6,14,USA,Michael Suyama,1997-09-04 00:00:00.000,Produce,62.775,7,Speedy Express,Tofu,Eugene,GREAL,10656,Mayumi's,6,23.25,High Value,62.775,Great Lakes Food Market
28,0.1,20,44,USA,Michael Suyama,1997-09-04 00:00:00.000,Condiments,490.14000000000004,2,Speedy Express,Gula Malacca,Eugene,GREAL,10656,Leka Trading,6,19.45,High Value,490.14000000000004,Great Lakes Food Market
6,0.1,22,47,USA,Michael Suyama,1997-09-04 00:00:00.000,Confections,51.300000000000004,3,Speedy Express,Zaanse koeken,Eugene,GREAL,10656,Zaanse Snoepfabriek,6,9.50,High Value,51.300000000000004,Great Lakes Food Market
50,0,6,15,USA,Andrew Fuller,1997-09-04 00:00:00.000,Condiments,775.0,2,United Package,Genen Shouyu,Boise,SAVEA,10657,Mayumi's,2,15.50,High Value,775.0,Save-a-lot Markets
24,0,19,41,USA,Andrew Fuller,1997-09-04 00:00:00.000,Seafood,231.60000000000002,8,United Package,Jack's New England Clam Chowder,Boise,SAVEA,10657,New England Seafood Cannery,2,9.65,High Value,231.60000000000002,Save-a-lot Markets
45,0,21,46,USA,Andrew Fuller,1997-09-04 00:00:00.000,Seafood,540.0,8,United Package,Spegesild,Boise,SAVEA,10657,Lyngbysild,2,12.00,High Value,540.0,Save-a-lot Markets
10,0,22,47,USA,Andrew Fuller,1997-09-04 00:00:00.000,Confections,95.0,3,United Package,Zaanse koeken,Boise,SAVEA,10657,Zaanse Snoepfabriek,2,9.50,High Value,95.0,Save-a-lot Markets
45,0,26,56,USA,Andrew Fuller,1997-09-04 00:00:00.000,Grains/Cereals,1710.0,5,United Package,Gnocchi di nonna Alice,Boise,SAVEA,10657,Pasta Buttini s.r.l.,2,38.00,High Value,1710.0,Save-a-lot Markets
30,0,28,60,USA,Andrew Fuller,1997-09-04 00:00:00.000,Dairy Products,1020.0,4,United Package,Camembert Pierrot,Boise,SAVEA,10657,Gai pâturage,2,34.00,High Value,1020.0,Save-a-lot Markets
60,0,8,21,Germany,Margaret Peacock,1997-09-05 00:00:00.000,Confections,600.0,3,Speedy Express,Sir Rodney's Scones,Cunewalde,QUICK,10658,Specialty Biscuits Ltd.,4,10.00,High Value,600.0,QUICK-Stop
70,0.05,19,40,Germany,Margaret Peacock,1997-09-05 00:00:00.000,Seafood,1223.6,8,Speedy Express,Boston Crab Meat,Cunewalde,QUICK,10658,New England Seafood Cannery,4,18.40,High Value,1223.6,QUICK-Stop
55,0.05,28,60,Germany,Margaret Peacock,1997-09-05 00:00:00.000,Dairy Products,1776.5,4,Speedy Express,Camembert Pierrot,Cunewalde,QUICK,10658,Gai pâturage,4,34.00,High Value,1776.5,QUICK-Stop
70,0.05,12,77,Germany,Margaret Peacock,1997-09-05 00:00:00.000,Condiments,864.5,2,Speedy Express,Original Frankfurter grüne Soße,Cunewalde,QUICK,10658,Plutzer Lebensmittelgroßmärkte AG,4,13.00,High Value,864.5,QUICK-Stop
20,0.05,14,31,Brazil,Robert King,1997-09-05 00:00:00.000,Dairy Products,237.5,4,United Package,Gorgonzola Telino,Sao Paulo,QUEEN,10659,Formaggi Fortini s.r.l.,7,12.50,High Value,237.5,Queen Cozinha
24,0.05,19,40,Brazil,Robert King,1997-09-05 00:00:00.000,Seafood,419.5199999999999,8,United Package,Boston Crab Meat,Sao Paulo,QUEEN,10659,New England Seafood Cannery,7,18.40,High Value,419.5199999999999,Queen Cozinha
40,0.05,7,70,Brazil,Robert King,1997-09-05 00:00:00.000,Beverages,570.0,1,United Package,Outback Lager,Sao Paulo,QUEEN,10659,Pavlova Ltd.,7,15.00,High Value,570.0,Queen Cozinha
21,0,8,20,USA,Laura Callahan,1997-09-08 00:00:00.000,Confections,1701.0,3,Speedy Express,Sir Rodney's Marmalade,Elgin,HUNGC,10660,Specialty Biscuits Ltd.,8,81.00,Low Value,1701.0,Hungry Coyote Import Store
3,0.2,18,39,Ireland,Robert King,1997-09-09 00:00:00.000,Beverages,43.2,1,Federal Shipping,Chartreuse verte,Cork,HUNGO,10661,Aux joyeux ecclésiastiques,7,18.00,High Value,43.2,Hungry Owl All-Night Grocers
49,0.2,27,58,Ireland,Robert King,1997-09-09 00:00:00.000,Seafood,519.4,8,Federal Shipping,Escargots de Bourgogne,Cork,HUNGO,10661,Escargots Nouveaux,7,13.25,High Value,519.4,Hungry Owl All-Night Grocers
10,0,8,68,USA,Janet Leverling,1997-09-09 00:00:00.000,Confections,125.0,3,United Package,Scottish Longbreads,Portland,LONEP,10662,Specialty Biscuits Ltd.,3,12.50,Low Value,125.0,Lonesome Pine Restaurant
30,0.05,19,40,France,Andrew Fuller,1997-09-10 00:00:00.000,Seafood,524.4,8,United Package,Boston Crab Meat,Marseille,BONAP,10663,New England Seafood Cannery,2,18.40,High Value,524.4,Bon app'
30,0.05,20,42,France,Andrew Fuller,1997-09-10 00:00:00.000,Grains/Cereals,399.0,5,United Package,Singaporean Hokkien Fried Mee,Marseille,BONAP,10663,Leka Trading,2,14.00,High Value,399.0,Bon app'
20,0.05,24,51,France,Andrew Fuller,1997-09-10 00:00:00.000,Produce,1007.0,7,United Package,Manjimup Dried Apples,Marseille,BONAP,10663,G'day Mate,2,53.00,High Value,1007.0,Bon app'
24,0.15,4,10,Portugal,Nancy Davolio,1997-09-10 00:00:00.000,Seafood,632.4,8,Federal Shipping,Ikura,Lisboa,FURIB,10664,Tokyo Traders,1,31.00,Low Value,632.4,Furia Bacalhau e Frutos do Mar
12,0.15,26,56,Portugal,Nancy Davolio,1997-09-10 00:00:00.000,Grains/Cereals,387.59999999999997,5,Federal Shipping,Gnocchi di nonna Alice,Lisboa,FURIB,10664,Pasta Buttini s.r.l.,1,38.00,Low Value,387.59999999999997,Furia Bacalhau e Frutos do Mar
15,0.15,2,65,Portugal,Nancy Davolio,1997-09-10 00:00:00.000,Condiments,268.3875,2,Federal Shipping,Louisiana Fiery Hot Pepper Sauce,Lisboa,FURIB,10664,New Orleans Cajun Delights,1,21.05,Low Value,268.3875,Furia Bacalhau e Frutos do Mar
20,0,24,51,USA,Nancy Davolio,1997-09-11 00:00:00.000,Produce,1060.0,7,United Package,Manjimup Dried Apples,Portland,LONEP,10665,G'day Mate,1,53.00,Low Value,1060.0,Lonesome Pine Restaurant
1,0,28,59,USA,Nancy Davolio,1997-09-11 00:00:00.000,Dairy Products,55.0,4,United Package,Raclette Courdavault,Portland,LONEP,10665,Gai pâturage,1,55.00,Low Value,55.0,Lonesome Pine Restaurant
10,0,23,76,USA,Nancy Davolio,1997-09-11 00:00:00.000,Beverages,180.0,1,United Package,Lakkalikööri,Portland,LONEP,10665,Karkki Oy,1,18.00,Low Value,180.0,Lonesome Pine Restaurant
36,0,12,29,Switzerland,Robert King,1997-09-12 00:00:00.000,Meat/Poultry,4456.4400000000005,6,United Package,Thüringer Rostbratwurst,Genève,RICSU,10666,Plutzer Lebensmittelgroßmärkte AG,7,123.79,High Value,4456.4400000000005,Richter Supermarkt
10,0,2,65,Switzerland,Robert King,1997-09-12 00:00:00.000,Condiments,210.5,2,United Package,Louisiana Fiery Hot Pepper Sauce,Genève,RICSU,10666,New Orleans Cajun Delights,7,21.05,High Value,210.5,Richter Supermarkt
45,0.2,15,69,Austria,Robert King,1997-09-12 00:00:00.000,Dairy Products,1296.0,4,Speedy Express,Gudbrandsdalsost,Graz,ERNSH,10667,Norske Meierier,7,36.00,High Value,1296.0,Ernst Handel
14,0.2,15,71,Austria,Robert King,1997-09-12 00:00:00.000,Dairy Products,240.8,4,Speedy Express,Flotemysost,Graz,ERNSH,10667,Norske Meierier,7,21.50,High Value,240.8,Ernst Handel
8,0.1,14,31,Germany,Nancy Davolio,1997-09-15 00:00:00.000,Dairy Products,90.0,4,United Package,Gorgonzola Telino,Stuttgart,WANDK,10668,Formaggi Fortini s.r.l.,1,12.50,Medium Value,90.0,Die Wandernde Kuh
4,0.1,25,55,Germany,Nancy Davolio,1997-09-15 00:00:00.000,Meat/Poultry,86.4,6,United Package,Pâté chinois,Stuttgart,WANDK,10668,Ma Maison,1,24.00,Medium Value,86.4,Die Wandernde Kuh
15,0.1,12,64,Germany,Nancy Davolio,1997-09-15 00:00:00.000,Grains/Cereals,448.875,5,United Package,Wimmers gute Semmelknödel,Stuttgart,WANDK,10668,Plutzer Lebensmittelgroßmärkte AG,1,33.25,Medium Value,448.875,Die Wandernde Kuh
30,0,17,36,Denmark,Andrew Fuller,1997-09-15 00:00:00.000,Seafood,570.0,8,Speedy Express,Inlagd Sill,Kobenhavn,SIMOB,10669,Svensk Sjöföda AB,2,19.00,High Value,570.0,Simons bistro
32,0,9,23,Germany,Margaret Peacock,1997-09-16 00:00:00.000,Grains/Cereals,288.0,5,Speedy Express,Tunnbröd,München,FRANK,10670,PB Knäckebröd AB,4,9.00,High Value,288.0,Frankenversand
60,0,21,46,Germany,Margaret Peacock,1997-09-16 00:00:00.000,Seafood,720.0,8,Speedy Express,Spegesild,München,FRANK,10670,Lyngbysild,4,12.00,High Value,720.0,Frankenversand
25,0,16,67,Germany,Margaret Peacock,1997-09-16 00:00:00.000,Beverages,350.0,1,Speedy Express,Laughing Lumberjack Lager,München,FRANK,10670,Bigfoot Breweries,4,14.00,High Value,350.0,Frankenversand
50,0,17,73,Germany,Margaret Peacock,1997-09-16 00:00:00.000,Seafood,750.0,8,Speedy Express,Röd Kaviar,München,FRANK,10670,Svensk Sjöföda AB,4,15.00,High Value,750.0,Frankenversand
25,0,12,75,Germany,Margaret Peacock,1997-09-16 00:00:00.000,Beverages,193.75,1,Speedy Express,Rhönbräu Klosterbier,München,FRANK,10670,Plutzer Lebensmittelgroßmärkte AG,4,7.75,High Value,193.75,Frankenversand
10,0,7,16,France,Nancy Davolio,1997-09-17 00:00:00.000,Confections,174.5,3,Speedy Express,Pavlova,Nantes,FRANR,10671,Pavlova Ltd.,1,17.45,Low Value,174.5,France restauration
10,0,29,62,France,Nancy Davolio,1997-09-17 00:00:00.000,Confections,493.0,3,Speedy Express,Tarte au sucre,Nantes,FRANR,10671,Forêts d'érables,1,49.30,Low Value,493.0,France restauration
12,0,2,65,France,Nancy Davolio,1997-09-17 00:00:00.000,Condiments,252.60000000000002,2,Speedy Express,Louisiana Fiery Hot Pepper Sauce,Nantes,FRANR,10671,New Orleans Cajun Delights,1,21.05,Low Value,252.60000000000002,France restauration
15,0.1,18,38,Sweden,Anne Dodsworth,1997-09-17 00:00:00.000,Beverages,3557.25,1,United Package,Côte de Blaye,Luleå,BERGS,10672,Aux joyeux ecclésiastiques,9,263.50,High Value,3557.25,Berglunds snabbköp
12,0,15,71,Sweden,Anne Dodsworth,1997-09-17 00:00:00.000,Dairy Products,258.0,4,United Package,Flotemysost,Luleå,BERGS,10672,Norske Meierier,9,21.50,High Value,258.0,Berglunds snabbköp
3,0,7,16,Finland,Andrew Fuller,1997-09-18 00:00:00.000,Confections,52.349999999999994,3,Speedy Express,Pavlova,Helsinki,WILMK,10673,Pavlova Ltd.,2,17.45,Low Value,52.349999999999994,Wilman Kala
6,0,20,42,Finland,Andrew Fuller,1997-09-18 00:00:00.000,Grains/Cereals,84.0,5,Speedy Express,Singaporean Hokkien Fried Mee,Helsinki,WILMK,10673,Leka Trading,2,14.00,Low Value,84.0,Wilman Kala
6,0,20,43,Finland,Andrew Fuller,1997-09-18 00:00:00.000,Beverages,276.0,1,Speedy Express,Ipoh Coffee,Helsinki,WILMK,10673,Leka Trading,2,46.00,Low Value,276.0,Wilman Kala
5,0,9,23,UK,Margaret Peacock,1997-09-18 00:00:00.000,Grains/Cereals,45.0,5,United Package,Tunnbröd,Cowes,ISLAT,10674,PB Knäckebröd AB,4,9.00,Low Value,45.0,Island Trading
30,0,6,14,Germany,Steven Buchanan,1997-09-19 00:00:00.000,Produce,697.5,7,United Package,Tofu,München,FRANK,10675,Mayumi's,5,23.25,High Value,697.5,Frankenversand
10,0,24,53,Germany,Steven Buchanan,1997-09-19 00:00:00.000,Meat/Poultry,328.0,6,United Package,Perth Pasties,München,FRANK,10675,G'day Mate,5,32.80,High Value,328.0,Frankenversand
30,0,27,58,Germany,Steven Buchanan,1997-09-19 00:00:00.000,Seafood,397.5,8,United Package,Escargots de Bourgogne,München,FRANK,10675,Escargots Nouveaux,5,13.25,High Value,397.5,Frankenversand
2,0,4,10,Mexico,Andrew Fuller,1997-09-22 00:00:00.000,Seafood,62.0,8,United Package,Ikura,México D.F.,TORTU,10676,Tokyo Traders,2,31.00,Medium Value,62.0,Tortuga Restaurante
7,0,8,19,Mexico,Andrew Fuller,1997-09-22 00:00:00.000,Confections,64.39999999999999,3,United Package,Teatime Chocolate Biscuits,México D.F.,TORTU,10676,Specialty Biscuits Ltd.,2,9.20,Medium Value,64.39999999999999,Tortuga Restaurante
21,0,20,44,Mexico,Andrew Fuller,1997-09-22 00:00:00.000,Condiments,408.45,2,United Package,Gula Malacca,México D.F.,TORTU,10676,Leka Trading,2,19.45,Medium Value,408.45,Tortuga Restaurante
30,0.15,11,26,Mexico,Nancy Davolio,1997-09-22 00:00:00.000,Confections,796.365,3,Federal Shipping,Gumbär Gummibärchen,México D.F.,ANTON,10677,Heli Süßwaren GmbH & Co. KG,1,31.23,Low Value,796.365,Antonio Moreno Taquería
8,0.15,15,33,Mexico,Nancy Davolio,1997-09-22 00:00:00.000,Dairy Products,17.0,4,Federal Shipping,Geitost,México D.F.,ANTON,10677,Norske Meierier,1,2.50,Low Value,17.0,Antonio Moreno Taquería
100,0,5,12,USA,Robert King,1997-09-23 00:00:00.000,Dairy Products,3800.0,4,Federal Shipping,Queso Manchego La Pastora,Boise,SAVEA,10678,Cooperativa de Quesos 'Las Cabras',7,38.00,High Value,3800.0,Save-a-lot Markets
30,0,15,33,USA,Robert King,1997-09-23 00:00:00.000,Dairy Products,75.0,4,Federal Shipping,Geitost,Boise,SAVEA,10678,Norske Meierier,7,2.50,High Value,75.0,Save-a-lot Markets
120,0,19,41,USA,Robert King,1997-09-23 00:00:00.000,Seafood,1158.0,8,Federal Shipping,Jack's New England Clam Chowder,Boise,SAVEA,10678,New England Seafood Cannery,7,9.65,High Value,1158.0,Save-a-lot Markets
30,0,25,54,USA,Robert King,1997-09-23 00:00:00.000,Meat/Poultry,223.5,6,Federal Shipping,Tourtière,Boise,SAVEA,10678,Ma Maison,7,7.45,High Value,223.5,Save-a-lot Markets
12,0,28,59,France,Laura Callahan,1997-09-23 00:00:00.000,Dairy Products,660.0,4,Federal Shipping,Raclette Courdavault,Strasbourg,BLONP,10679,Gai pâturage,8,55.00,High Value,660.0,Blondesddsl père et fils
50,0.25,7,16,USA,Nancy Davolio,1997-09-24 00:00:00.000,Confections,654.375,3,Speedy Express,Pavlova,Anchorage,OLDWO,10680,Pavlova Ltd.,1,17.45,Medium Value,654.375,Old World Delicatessen
20,0.25,14,31,USA,Nancy Davolio,1997-09-24 00:00:00.000,Dairy Products,187.5,4,Speedy Express,Gorgonzola Telino,Anchorage,OLDWO,10680,Formaggi Fortini s.r.l.,1,12.50,Medium Value,187.5,Old World Delicatessen
40,0.25,20,42,USA,Nancy Davolio,1997-09-24 00:00:00.000,Grains/Cereals,420.0,5,Speedy Express,Singaporean Hokkien Fried Mee,Anchorage,OLDWO,10680,Leka Trading,1,14.00,Medium Value,420.0,Old World Delicatessen
30,0.1,8,19,USA,Janet Leverling,1997-09-25 00:00:00.000,Confections,248.4,3,Federal Shipping,Teatime Chocolate Biscuits,Eugene,GREAL,10681,Specialty Biscuits Ltd.,3,9.20,High Value,248.4,Great Lakes Food Market
12,0.1,8,21,USA,Janet Leverling,1997-09-25 00:00:00.000,Confections,108.0,3,Federal Shipping,Sir Rodney's Scones,Eugene,GREAL,10681,Specialty Biscuits Ltd.,3,10.00,High Value,108.0,Great Lakes Food Market
28,0,12,64,USA,Janet Leverling,1997-09-25 00:00:00.000,Grains/Cereals,931.0,5,Federal Shipping,Wimmers gute Semmelknödel,Eugene,GREAL,10681,Plutzer Lebensmittelgroßmärkte AG,3,33.25,High Value,931.0,Great Lakes Food Market
