productName,_score,supplierID,quantity,shipCity,categoryName,customerName,supplierName,shipCountry,productID,sales_amount,employeeName,shipperName,unitPrice,orderDate,customer_segment,orderID,categoryID,customerID,discount,employeeID
Pavlova,174.5,7,10,Nantes,Confections,France restauration,Pavlova Ltd.,France,16,174.5,Nancy Davolio,Speedy Express,17.45,1997-09-17 00:00:00.000,Low Value,10671,3,FRANR,0,1
Tarte au sucre,493.0,29,10,Nantes,Confections,France restauration,Forêts d'érables,France,62,493.0,Nancy Davolio,Speedy Express,49.30,1997-09-17 00:00:00.000,Low Value,10671,3,FRANR,0,1
Louisiana Fiery Hot Pepper Sauce,252.60000000000002,2,12,Nantes,Condiments,France restauration,New Orleans Cajun Delights,France,65,252.60000000000002,Nancy Davolio,Speedy Express,21.05,1997-09-17 00:00:00.000,Low Value,10671,2,FRANR,0,1
Côte de Blaye,3557.25,18,15,Luleå,Beverages,Berglunds snabbköp,Aux joyeux ecclésiastiques,Sweden,38,3557.25,Anne Dodsworth,United Package,263.50,1997-09-17 00:00:00.000,High Value,10672,1,BERGS,0.1,9
Flotemysost,258.0,15,12,Luleå,Dairy Products,Berglunds snabbköp,Norske Meierier,Sweden,71,258.0,Anne Dodsworth,United Package,21.50,1997-09-17 00:00:00.000,High Value,10672,4,BERGS,0,9
Pavlova,52.349999999999994,7,3,Helsinki,Confections,Wilman Kala,Pavlova Ltd.,Finland,16,52.349999999999994,Andrew Fuller,Speedy Express,17.45,1997-09-18 00:00:00.000,Low Value,10673,3,WILMK,0,2
Singaporean Hokkien Fried Mee,84.0,20,6,Helsinki,Grains/Cereals,Wilman Kala,Leka Trading,Finland,42,84.0,Andrew Fuller,Speedy Express,14.00,1997-09-18 00:00:00.000,Low Value,10673,5,WILMK,0,2
Ipoh Coffee,276.0,20,6,Helsinki,Beverages,Wilman Kala,Leka Trading,Finland,43,276.0,Andrew Fuller,Speedy Express,46.00,1997-09-18 00:00:00.000,Low Value,10673,1,WILMK,0,2
Tunnbröd,45.0,9,5,Cowes,Grains/Cereals,Island Trading,PB Knäckebröd AB,UK,23,45.0,Margaret Peacock,United Package,9.00,1997-09-18 00:00:00.000,Low Value,10674,5,ISLAT,0,4
Tofu,697.5,6,30,München,Produce,Frankenversand,Mayumi's,Germany,14,697.5,Steven Buchanan,United Package,23.25,1997-09-19 00:00:00.000,High Value,10675,7,FRANK,0,5
Perth Pasties,328.0,24,10,München,Meat/Poultry,Frankenversand,G'day Mate,Germany,53,328.0,Steven Buchanan,United Package,32.80,1997-09-19 00:00:00.000,High Value,10675,6,FRANK,0,5
Escargots de Bourgogne,397.5,27,30,München,Seafood,Frankenversand,Escargots Nouveaux,Germany,58,397.5,Steven Buchanan,United Package,13.25,1997-09-19 00:00:00.000,High Value,10675,8,FRANK,0,5
Ikura,62.0,4,2,México D.F.,Seafood,Tortuga Restaurante,Tokyo Traders,Mexico,10,62.0,Andrew Fuller,United Package,31.00,1997-09-22 00:00:00.000,Medium Value,10676,8,TORTU,0,2
Teatime Chocolate Biscuits,64.39999999999999,8,7,México D.F.,Confections,Tortuga Restaurante,Specialty Biscuits Ltd.,Mexico,19,64.39999999999999,Andrew Fuller,United Package,9.20,1997-09-22 00:00:00.000,Medium Value,10676,3,TORTU,0,2
Gula Malacca,408.45,20,21,México D.F.,Condiments,Tortuga Restaurante,Leka Trading,Mexico,44,408.45,Andrew Fuller,United Package,19.45,1997-09-22 00:00:00.000,Medium Value,10676,2,TORTU,0,2
Gumbär Gummibärchen,796.365,11,30,México D.F.,Confections,Antonio Moreno Taquería,Heli Süßwaren GmbH & Co. KG,Mexico,26,796.365,Nancy Davolio,Federal Shipping,31.23,1997-09-22 00:00:00.000,Low Value,10677,3,ANTON,0.15,1
Geitost,17.0,15,8,México D.F.,Dairy Products,Antonio Moreno Taquería,Norske Meierier,Mexico,33,17.0,Nancy Davolio,Federal Shipping,2.50,1997-09-22 00:00:00.000,Low Value,10677,4,ANTON,0.15,1
Queso Manchego La Pastora,3800.0,5,100,Boise,Dairy Products,Save-a-lot Markets,Cooperativa de Quesos 'Las Cabras',USA,12,3800.0,Robert King,Federal Shipping,38.00,1997-09-23 00:00:00.000,High Value,10678,4,SAVEA,0,7
Geitost,75.0,15,30,Boise,Dairy Products,Save-a-lot Markets,Norske Meierier,USA,33,75.0,Robert King,Federal Shipping,2.50,1997-09-23 00:00:00.000,High Value,10678,4,SAVEA,0,7
Jack's New England Clam Chowder,1158.0,19,120,Boise,Seafood,Save-a-lot Markets,New England Seafood Cannery,USA,41,1158.0,Robert King,Federal Shipping,9.65,1997-09-23 00:00:00.000,High Value,10678,8,SAVEA,0,7
Tourtière,223.5,25,30,Boise,Meat/Poultry,Save-a-lot Markets,Ma Maison,USA,54,223.5,Robert King,Federal Shipping,7.45,1997-09-23 00:00:00.000,High Value,10678,6,SAVEA,0,7
Raclette Courdavault,660.0,28,12,Strasbourg,Dairy Products,Blondesddsl père et fils,Gai pâturage,France,59,660.0,Laura Callahan,Federal Shipping,55.00,1997-09-23 00:00:00.000,High Value,10679,4,BLONP,0,8
Pavlova,654.375,7,50,Anchorage,Confections,Old World Delicatessen,Pavlova Ltd.,USA,16,654.375,Nancy Davolio,Speedy Express,17.45,1997-09-24 00:00:00.000,Medium Value,10680,3,OLDWO,0.25,1
Gorgonzola Telino,187.5,14,20,Anchorage,Dairy Products,Old World Delicatessen,Formaggi Fortini s.r.l.,USA,31,187.5,Nancy Davolio,Speedy Express,12.50,1997-09-24 00:00:00.000,Medium Value,10680,4,OLDWO,0.25,1
Singaporean Hokkien Fried Mee,420.0,20,40,Anchorage,Grains/Cereals,Old World Delicatessen,Leka Trading,USA,42,420.0,Nancy Davolio,Speedy Express,14.00,1997-09-24 00:00:00.000,Medium Value,10680,5,OLDWO,0.25,1
Teatime Chocolate Biscuits,248.4,8,30,Eugene,Confections,Great Lakes Food Market,Specialty Biscuits Ltd.,USA,19,248.4,Janet Leverling,Federal Shipping,9.20,1997-09-25 00:00:00.000,High Value,10681,3,GREAL,0.1,3
Sir Rodney's Scones,108.0,8,12,Eugene,Confections,Great Lakes Food Market,Specialty Biscuits Ltd.,USA,21,108.0,Janet Leverling,Federal Shipping,10.00,1997-09-25 00:00:00.000,High Value,10681,3,GREAL,0.1,3
Wimmers gute Semmelknödel,931.0,12,28,Eugene,Grains/Cereals,Great Lakes Food Market,Plutzer Lebensmittelgroßmärkte AG,USA,64,931.0,Janet Leverling,Federal Shipping,33.25,1997-09-25 00:00:00.000,High Value,10681,5,GREAL,0,3
Geitost,75.0,15,30,México D.F.,Dairy Products,Antonio Moreno Taquería,Norske Meierier,Mexico,33,75.0,Janet Leverling,United Package,2.50,1997-09-25 00:00:00.000,Low Value,10682,4,ANTON,0,3
Louisiana Hot Spiced Okra,68.0,2,4,México D.F.,Condiments,Antonio Moreno Taquería,New Orleans Cajun Delights,Mexico,66,68.0,Janet Leverling,United Package,17.00,1997-09-25 00:00:00.000,Low Value,10682,2,ANTON,0,3
Rhönbräu Klosterbier,232.5,12,30,México D.F.,Beverages,Antonio Moreno Taquería,Plutzer Lebensmittelgroßmärkte AG,Mexico,75,232.5,Janet Leverling,United Package,7.75,1997-09-25 00:00:00.000,Low Value,10682,1,ANTON,0,3
Filo Mix,63.0,24,9,Nantes,Grains/Cereals,Du monde entier,G'day Mate,France,52,63.0,Andrew Fuller,Speedy Express,7.00,1997-09-26 00:00:00.000,Low Value,10683,5,DUMON,0,2
Boston Crab Meat,368.0,19,20,Köln,Seafood,Ottilies Käseladen,New England Seafood Cannery,Germany,40,368.0,Janet Leverling,Speedy Express,18.40,1997-09-26 00:00:00.000,Medium Value,10684,8,OTTIK,0,3
Zaanse koeken,380.0,22,40,Köln,Confections,Ottilies Käseladen,Zaanse Snoepfabriek,Germany,47,380.0,Janet Leverling,Speedy Express,9.50,1997-09-26 00:00:00.000,Medium Value,10684,3,OTTIK,0,3
Camembert Pierrot,1020.0,28,30,Köln,Dairy Products,Ottilies Käseladen,Gai pâturage,Germany,60,1020.0,Janet Leverling,Speedy Express,34.00,1997-09-26 00:00:00.000,Medium Value,10684,4,OTTIK,0,3
Ikura,620.0,4,20,Campinas,Seafood,Gourmet Lanchonetes,Tokyo Traders,Brazil,10,620.0,Margaret Peacock,United Package,31.00,1997-09-29 00:00:00.000,Medium Value,10685,8,GOURL,0,4
Jack's New England Clam Chowder,38.6,19,4,Campinas,Seafood,Gourmet Lanchonetes,New England Seafood Cannery,Brazil,41,38.6,Margaret Peacock,United Package,9.65,1997-09-29 00:00:00.000,Medium Value,10685,8,GOURL,0,4
Zaanse koeken,142.5,22,15,Campinas,Confections,Gourmet Lanchonetes,Zaanse Snoepfabriek,Brazil,47,142.5,Margaret Peacock,United Package,9.50,1997-09-29 00:00:00.000,Medium Value,10685,3,GOURL,0,4
Alice Mutton,936.0,7,30,Salzburg,Meat/Poultry,Piccolo und mehr,Pavlova Ltd.,Austria,17,936.0,Andrew Fuller,Speedy Express,39.00,1997-09-30 00:00:00.000,High Value,10686,6,PICCO,0.2,2
Gumbär Gummibärchen,468.45,11,15,Salzburg,Confections,Piccolo und mehr,Heli Süßwaren GmbH & Co. KG,Austria,26,468.45,Andrew Fuller,Speedy Express,31.23,1997-09-30 00:00:00.000,High Value,10686,3,PICCO,0,2
Mishi Kobe Niku,3637.5,4,50,Cork,Meat/Poultry,Hungry Owl All-Night Grocers,Tokyo Traders,Ireland,9,3637.5,Anne Dodsworth,United Package,97.00,1997-09-30 00:00:00.000,High Value,10687,6,HUNGO,0.25,9
Thüringer Rostbratwurst,1237.9,12,10,Cork,Meat/Poultry,Hungry Owl All-Night Grocers,Plutzer Lebensmittelgroßmärkte AG,Ireland,29,1237.9,Anne Dodsworth,United Package,123.79,1997-09-30 00:00:00.000,High Value,10687,6,HUNGO,0,9
Inlagd Sill,85.5,17,6,Cork,Seafood,Hungry Owl All-Night Grocers,Svensk Sjöföda AB,Ireland,36,85.5,Anne Dodsworth,United Package,19.00,1997-09-30 00:00:00.000,High Value,10687,8,HUNGO,0.25,9
Ikura,502.2,4,18,Århus,Seafood,Vaffeljernet,Tokyo Traders,Denmark,10,502.2,Margaret Peacock,United Package,31.00,1997-10-01 00:00:00.000,Medium Value,10688,8,VAFFE,0.1,4
Rössle Sauerkraut,2462.4,12,60,Århus,Produce,Vaffeljernet,Plutzer Lebensmittelgroßmärkte AG,Denmark,28,2462.4,Margaret Peacock,United Package,45.60,1997-10-01 00:00:00.000,Medium Value,10688,7,VAFFE,0.1,4
Sasquatch Ale,196.0,16,14,Århus,Beverages,Vaffeljernet,Bigfoot Breweries,Denmark,34,196.0,Margaret Peacock,United Package,14.00,1997-10-01 00:00:00.000,Medium Value,10688,1,VAFFE,0,4
Chai,472.5,1,35,Luleå,Beverages,Berglunds snabbköp,Exotic Liquids,Sweden,1,472.5,Nancy Davolio,United Package,18.00,1997-10-01 00:00:00.000,High Value,10689,1,BERGS,0.25,1
Gnocchi di nonna Alice,570.0,26,20,Rio de Janeiro,Grains/Cereals,Hanari Carnes,Pasta Buttini s.r.l.,Brazil,56,570.0,Nancy Davolio,Speedy Express,38.00,1997-10-02 00:00:00.000,High Value,10690,5,HANAR,0.25,1
Original Frankfurter grüne Soße,292.5,12,30,Rio de Janeiro,Condiments,Hanari Carnes,Plutzer Lebensmittelgroßmärkte AG,Brazil,77,292.5,Nancy Davolio,Speedy Express,13.00,1997-10-02 00:00:00.000,High Value,10690,2,HANAR,0.25,1
Chai,540.0,1,30,Cunewalde,Beverages,QUICK-Stop,Exotic Liquids,Germany,1,540.0,Andrew Fuller,United Package,18.00,1997-10-03 00:00:00.000,High Value,10691,1,QUICK,0,2
Thüringer Rostbratwurst,4951.6,12,40,Cunewalde,Meat/Poultry,QUICK-Stop,Plutzer Lebensmittelgroßmärkte AG,Germany,29,4951.6,Andrew Fuller,United Package,123.79,1997-10-03 00:00:00.000,High Value,10691,6,QUICK,0,2
Ipoh Coffee,1840.0,20,40,Cunewalde,Beverages,QUICK-Stop,Leka Trading,Germany,43,1840.0,Andrew Fuller,United Package,46.00,1997-10-03 00:00:00.000,High Value,10691,1,QUICK,0,2
Gula Malacca,466.79999999999995,20,24,Cunewalde,Condiments,QUICK-Stop,Leka Trading,Germany,44,466.79999999999995,Andrew Fuller,United Package,19.45,1997-10-03 00:00:00.000,High Value,10691,2,QUICK,0,2
Tarte au sucre,2366.3999999999996,29,48,Cunewalde,Confections,QUICK-Stop,Forêts d'érables,Germany,62,2366.3999999999996,Andrew Fuller,United Package,49.30,1997-10-03 00:00:00.000,High Value,10691,3,QUICK,0,2
Vegie-spread,878.0,7,20,Berlin,Condiments,Alfreds Futterkiste,Pavlova Ltd.,Germany,63,878.0,Margaret Peacock,United Package,43.90,1997-10-03 00:00:00.000,Low Value,10692,2,ALFKI,0,4
Mishi Kobe Niku,582.0,4,6,Seattle,Meat/Poultry,White Clover Markets,Tokyo Traders,USA,9,582.0,Janet Leverling,Federal Shipping,97.00,1997-10-06 00:00:00.000,High Value,10693,6,WHITC,0,3
Tourtière,379.95,25,60,Seattle,Meat/Poultry,White Clover Markets,Ma Maison,USA,54,379.95,Janet Leverling,Federal Shipping,7.45,1997-10-06 00:00:00.000,High Value,10693,6,WHITC,0.15,3
Gudbrandsdalsost,918.0,15,30,Seattle,Dairy Products,White Clover Markets,Norske Meierier,USA,69,918.0,Janet Leverling,Federal Shipping,36.00,1997-10-06 00:00:00.000,High Value,10693,4,WHITC,0.15,3
Röd Kaviar,191.25,17,15,Seattle,Seafood,White Clover Markets,Svensk Sjöföda AB,USA,73,191.25,Janet Leverling,Federal Shipping,15.00,1997-10-06 00:00:00.000,High Value,10693,8,WHITC,0.15,3
Uncle Bob's Organic Dried Pears,2700.0,3,90,Cunewalde,Produce,QUICK-Stop,Grandma Kelly's Homestead,Germany,7,2700.0,Laura Callahan,Federal Shipping,30.00,1997-10-06 00:00:00.000,High Value,10694,7,QUICK,0,8
Raclette Courdavault,1375.0,28,25,Cunewalde,Dairy Products,QUICK-Stop,Gai pâturage,Germany,59,1375.0,Laura Callahan,Federal Shipping,55.00,1997-10-06 00:00:00.000,High Value,10694,4,QUICK,0,8
Outback Lager,750.0,7,50,Cunewalde,Beverages,QUICK-Stop,Pavlova Ltd.,Germany,70,750.0,Laura Callahan,Federal Shipping,15.00,1997-10-06 00:00:00.000,High Value,10694,1,QUICK,0,8
Northwoods Cranberry Sauce,400.0,3,10,Helsinki,Condiments,Wilman Kala,Grandma Kelly's Homestead,Finland,8,400.0,Robert King,Speedy Express,40.00,1997-10-07 00:00:00.000,Low Value,10695,2,WILMK,0,7
Queso Manchego La Pastora,152.0,5,4,Helsinki,Dairy Products,Wilman Kala,Cooperativa de Quesos 'Las Cabras',Finland,12,152.0,Robert King,Speedy Express,38.00,1997-10-07 00:00:00.000,Low Value,10695,4,WILMK,0,7
Guaraná Fantástica,90.0,10,20,Helsinki,Beverages,Wilman Kala,Refrescos Americanas LTDA,Finland,24,90.0,Robert King,Speedy Express,4.50,1997-10-07 00:00:00.000,Low Value,10695,1,WILMK,0,7
Alice Mutton,780.0,7,20,Seattle,Meat/Poultry,White Clover Markets,Pavlova Ltd.,USA,17,780.0,Laura Callahan,Federal Shipping,39.00,1997-10-08 00:00:00.000,High Value,10696,6,WHITC,0,8
Spegesild,216.0,21,18,Seattle,Seafood,White Clover Markets,Lyngbysild,USA,46,216.0,Laura Callahan,Federal Shipping,12.00,1997-10-08 00:00:00.000,High Value,10696,8,WHITC,0,8
Teatime Chocolate Biscuits,48.3,8,7,I. de Margarita,Confections,LINO-Delicateses,Specialty Biscuits Ltd.,Venezuela,19,48.3,Janet Leverling,Speedy Express,9.20,1997-10-08 00:00:00.000,Medium Value,10697,3,LINOD,0.25,3
Steeleye Stout,121.5,16,9,I. de Margarita,Beverages,LINO-Delicateses,Bigfoot Breweries,Venezuela,35,121.5,Janet Leverling,Speedy Express,18.00,1997-10-08 00:00:00.000,Medium Value,10697,1,LINOD,0.25,3
Escargots de Bourgogne,298.125,27,30,I. de Margarita,Seafood,LINO-Delicateses,Escargots Nouveaux,Venezuela,58,298.125,Janet Leverling,Speedy Express,13.25,1997-10-08 00:00:00.000,Medium Value,10697,8,LINOD,0.25,3
Outback Lager,337.5,7,30,I. de Margarita,Beverages,LINO-Delicateses,Pavlova Ltd.,Venezuela,70,337.5,Janet Leverling,Speedy Express,15.00,1997-10-08 00:00:00.000,Medium Value,10697,1,LINOD,0.25,3
Queso Cabrales,315.0,5,15,Graz,Dairy Products,Ernst Handel,Cooperativa de Quesos 'Las Cabras',Austria,11,315.0,Margaret Peacock,Speedy Express,21.00,1997-10-09 00:00:00.000,High Value,10698,4,ERNSH,0,4
Alice Mutton,296.4,7,8,Graz,Meat/Poultry,Ernst Handel,Pavlova Ltd.,Austria,17,296.4,Margaret Peacock,Speedy Express,39.00,1997-10-09 00:00:00.000,High Value,10698,6,ERNSH,0.05,4
Thüringer Rostbratwurst,1411.206,12,12,Graz,Meat/Poultry,Ernst Handel,Plutzer Lebensmittelgroßmärkte AG,Austria,29,1411.206,Margaret Peacock,Speedy Express,123.79,1997-10-09 00:00:00.000,High Value,10698,6,ERNSH,0.05,4
Louisiana Fiery Hot Pepper Sauce,1299.8374999999999,2,65,Graz,Condiments,Ernst Handel,New Orleans Cajun Delights,Austria,65,1299.8374999999999,Margaret Peacock,Speedy Express,21.05,1997-10-09 00:00:00.000,High Value,10698,2,ERNSH,0.05,4
Outback Lager,114.0,7,8,Graz,Beverages,Ernst Handel,Pavlova Ltd.,Austria,70,114.0,Margaret Peacock,Speedy Express,15.00,1997-10-09 00:00:00.000,High Value,10698,1,ERNSH,0.05,4
Zaanse koeken,114.0,22,12,Leipzig,Confections,Morgenstern Gesundkost,Zaanse Snoepfabriek,Germany,47,114.0,Janet Leverling,Federal Shipping,9.50,1997-10-09 00:00:00.000,Low Value,10699,3,MORGK,0,3
Chai,72.0,1,5,Boise,Beverages,Save-a-lot Markets,Exotic Liquids,USA,1,72.0,Janet Leverling,Speedy Express,18.00,1997-10-10 00:00:00.000,High Value,10700,1,SAVEA,0.2,3
Sasquatch Ale,134.4,16,12,Boise,Beverages,Save-a-lot Markets,Bigfoot Breweries,USA,34,134.4,Janet Leverling,Speedy Express,14.00,1997-10-10 00:00:00.000,High Value,10700,1,SAVEA,0.2,3
Scottish Longbreads,400.0,8,40,Boise,Confections,Save-a-lot Markets,Specialty Biscuits Ltd.,USA,68,400.0,Janet Leverling,Speedy Express,12.50,1997-10-10 00:00:00.000,High Value,10700,3,SAVEA,0.2,3
Flotemysost,1032.0,15,60,Boise,Dairy Products,Save-a-lot Markets,Norske Meierier,USA,71,1032.0,Janet Leverling,Speedy Express,21.50,1997-10-10 00:00:00.000,High Value,10700,4,SAVEA,0.2,3
Raclette Courdavault,1963.5,28,42,Cork,Dairy Products,Hungry Owl All-Night Grocers,Gai pâturage,Ireland,59,1963.5,Michael Suyama,Federal Shipping,55.00,1997-10-13 00:00:00.000,High Value,10701,4,HUNGO,0.15,6
Flotemysost,365.5,15,20,Cork,Dairy Products,Hungry Owl All-Night Grocers,Norske Meierier,Ireland,71,365.5,Michael Suyama,Federal Shipping,21.50,1997-10-13 00:00:00.000,High Value,10701,4,HUNGO,0.15,6
Lakkalikööri,535.5,23,35,Cork,Beverages,Hungry Owl All-Night Grocers,Karkki Oy,Ireland,76,535.5,Michael Suyama,Federal Shipping,18.00,1997-10-13 00:00:00.000,High Value,10701,1,HUNGO,0.15,6
Aniseed Syrup,60.0,1,6,Berlin,Condiments,Alfreds Futterkiste,Exotic Liquids,Germany,3,60.0,Margaret Peacock,Speedy Express,10.00,1997-10-13 00:00:00.000,Low Value,10702,2,ALFKI,0,4
Lakkalikööri,270.0,23,15,Berlin,Beverages,Alfreds Futterkiste,Karkki Oy,Germany,76,270.0,Margaret Peacock,Speedy Express,18.00,1997-10-13 00:00:00.000,Low Value,10702,1,ALFKI,0,4
Chang,95.0,1,5,Bräcke,Beverages,Folk och fä HB,Exotic Liquids,Sweden,2,95.0,Michael Suyama,United Package,19.00,1997-10-14 00:00:00.000,High Value,10703,1,FOLKO,0,6
Raclette Courdavault,1925.0,28,35,Bräcke,Dairy Products,Folk och fä HB,Gai pâturage,Sweden,59,1925.0,Michael Suyama,United Package,55.00,1997-10-14 00:00:00.000,High Value,10703,4,FOLKO,0,6
Röd Kaviar,525.0,17,35,Bräcke,Seafood,Folk och fä HB,Svensk Sjöföda AB,Sweden,73,525.0,Michael Suyama,United Package,15.00,1997-10-14 00:00:00.000,High Value,10703,8,FOLKO,0,6
Chef Anton's Cajun Seasoning,132.0,2,6,Sao Paulo,Condiments,Queen Cozinha,New Orleans Cajun Delights,Brazil,4,132.0,Michael Suyama,Speedy Express,22.00,1997-10-14 00:00:00.000,High Value,10704,2,QUEEN,0,6
Guaraná Fantástica,157.5,10,35,Sao Paulo,Beverages,Queen Cozinha,Refrescos Americanas LTDA,Brazil,24,157.5,Michael Suyama,Speedy Express,4.50,1997-10-14 00:00:00.000,High Value,10704,1,QUEEN,0,6
Chocolade,306.0,22,24,Sao Paulo,Confections,Queen Cozinha,Zaanse Snoepfabriek,Brazil,48,306.0,Michael Suyama,Speedy Express,12.75,1997-10-14 00:00:00.000,High Value,10704,3,QUEEN,0,6
Gorgonzola Telino,250.0,14,20,San Cristóbal,Dairy Products,HILARION-Abastos,Formaggi Fortini s.r.l.,Venezuela,31,250.0,Anne Dodsworth,United Package,12.50,1997-10-15 00:00:00.000,High Value,10705,4,HILAA,0,9
Mascarpone Fabioli,128.0,14,4,San Cristóbal,Dairy Products,HILARION-Abastos,Formaggi Fortini s.r.l.,Venezuela,32,128.0,Anne Dodsworth,United Package,32.00,1997-10-15 00:00:00.000,High Value,10705,4,HILAA,0,9
Pavlova,349.0,7,20,Anchorage,Confections,Old World Delicatessen,Pavlova Ltd.,USA,16,349.0,Laura Callahan,Federal Shipping,17.45,1997-10-16 00:00:00.000,Medium Value,10706,3,OLDWO,0,8
Ipoh Coffee,1104.0,20,24,Anchorage,Beverages,Old World Delicatessen,Leka Trading,USA,43,1104.0,Laura Callahan,Federal Shipping,46.00,1997-10-16 00:00:00.000,Medium Value,10706,1,OLDWO,0,8
Raclette Courdavault,440.0,28,8,Anchorage,Dairy Products,Old World Delicatessen,Gai pâturage,USA,59,440.0,Laura Callahan,Federal Shipping,55.00,1997-10-16 00:00:00.000,Medium Value,10706,4,OLDWO,0,8
Pâté chinois,504.0,25,21,Colchester,Meat/Poultry,Around the Horn,Ma Maison,UK,55,504.0,Margaret Peacock,Federal Shipping,24.00,1997-10-16 00:00:00.000,Medium Value,10707,6,AROUT,0,4
Ravioli Angelo,780.0,26,40,Colchester,Grains/Cereals,Around the Horn,Pasta Buttini s.r.l.,UK,57,780.0,Margaret Peacock,Federal Shipping,19.50,1997-10-16 00:00:00.000,Medium Value,10707,5,AROUT,0,4
Outback Lager,357.0,7,28,Colchester,Beverages,Around the Horn,Pavlova Ltd.,UK,70,357.0,Margaret Peacock,Federal Shipping,15.00,1997-10-16 00:00:00.000,Medium Value,10707,1,AROUT,0.15,4
Chef Anton's Gumbo Mix,85.4,2,4,Portland,Condiments,The Big Cheese,New Orleans Cajun Delights,USA,5,85.4,Michael Suyama,United Package,21.35,1997-10-17 00:00:00.000,Low Value,10708,2,THEBI,0,6
Inlagd Sill,95.0,17,5,Portland,Seafood,The Big Cheese,Svensk Sjöföda AB,USA,36,95.0,Michael Suyama,United Package,19.00,1997-10-17 00:00:00.000,Low Value,10708,8,THEBI,0,6
Northwoods Cranberry Sauce,1600.0,3,40,Campinas,Condiments,Gourmet Lanchonetes,Grandma Kelly's Homestead,Brazil,8,1600.0,Nancy Davolio,Federal Shipping,40.00,1997-10-17 00:00:00.000,Medium Value,10709,2,GOURL,0,1
Manjimup Dried Apples,1484.0,24,28,Campinas,Produce,Gourmet Lanchonetes,G'day Mate,Brazil,51,1484.0,Nancy Davolio,Federal Shipping,53.00,1997-10-17 00:00:00.000,Medium Value,10709,7,GOURL,0,1
Camembert Pierrot,340.0,28,10,Campinas,Dairy Products,Gourmet Lanchonetes,Gai pâturage,Brazil,60,340.0,Nancy Davolio,Federal Shipping,34.00,1997-10-17 00:00:00.000,Medium Value,10709,4,GOURL,0,1
Teatime Chocolate Biscuits,46.0,8,5,Torino,Confections,Franchi S.p.A.,Specialty Biscuits Ltd.,Italy,19,46.0,Nancy Davolio,Speedy Express,9.20,1997-10-20 00:00:00.000,Low Value,10710,3,FRANS,0,1
Zaanse koeken,47.5,22,5,Torino,Confections,Franchi S.p.A.,Zaanse Snoepfabriek,Italy,47,47.5,Nancy Davolio,Speedy Express,9.50,1997-10-20 00:00:00.000,Low Value,10710,3,FRANS,0,1
Teatime Chocolate Biscuits,110.39999999999999,8,12,Boise,Confections,Save-a-lot Markets,Specialty Biscuits Ltd.,USA,19,110.39999999999999,Steven Buchanan,United Package,9.20,1997-10-21 00:00:00.000,High Value,10711,3,SAVEA,0,5
Jack's New England Clam Chowder,405.3,19,42,Boise,Seafood,Save-a-lot Markets,New England Seafood Cannery,USA,41,405.3,Steven Buchanan,United Package,9.65,1997-10-21 00:00:00.000,High Value,10711,8,SAVEA,0,5
Perth Pasties,3935.9999999999995,24,120,Boise,Meat/Poultry,Save-a-lot Markets,G'day Mate,USA,53,3935.9999999999995,Steven Buchanan,United Package,32.80,1997-10-21 00:00:00.000,High Value,10711,6,SAVEA,0,5
Perth Pasties,93.47999999999999,24,3,Cork,Meat/Poultry,Hungry Owl All-Night Grocers,G'day Mate,Ireland,53,93.47999999999999,Janet Leverling,Speedy Express,32.80,1997-10-21 00:00:00.000,High Value,10712,6,HUNGO,0.05,3
